movieId,actors,director,music,screenwriter
2001,"['Joaquin Phoenix', 'Eva Mendes', 'Alex Veadov', 'Mark Wahlberg', 'Robert Duvall', 'Antoni Corone', 'Tony Musante', 'Katie Condidorio', 'Danny Hoch', 'Oleg Taktarov', 'Dominic Colón', ""Joe D'Onofrio"", 'Yelena Solovey', 'Moni Moshonov', 'Maggie Kiley', 'Paul Herman', 'Craig Walker', 'Claudia Lopez', 'Edward Shkolnikov', 'Katya Savina', 'Matthew Djentchouraev', 'Scott Nicholson', 'Robert C. Kirk', 'Al Linea', 'Teddy Coluca', 'Frank Girardeau', 'Joseph Coffey', 'Jose Edwin Soto', 'Greg Wilson', 'Ed Koch', 'Fred Burrell', 'Mike Massimino', 'Edward Conlon', 'Sharon Wilkins', 'Ross Brodar', 'Francis Toumbakaris', 'Hoon Lee', 'Barbara Ann Davison', 'Irwin Gray', 'Luigi Scorcia', 'Miriam Cruz', 'Doug Torres', 'Tony Guida', 'Robert McKay', 'Blaise Corrigan', 'Karl Bury', 'Joe Forbrich', 'Robert A. Pennacchia', 'Richard Petrocelli', 'Nik Pjeternikaj', 'Jamal Weathers', 'Elliot Santiago', 'Jeff Ward', 'Christopher Place', 'Samantha MacIvor', 'Bob Colletti', 'Aaron Vexler', 'Victor Tatarkin', 'Patrick M. Walsh', 'Salvatore Inzerillo', 'Ava Lee Scott', 'Douglas J. Aguirre', 'Ashley Avis', 'James Balsamo', 'Edwin J. Birmingham', 'Robert Bizik', 'John Borras', 'Mike Burke', 'Dominick Cicco', 'J.W. Cortes', 'Erin Deighan', 'Tony Devon', 'Turi Haim', 'Gina Hernandez', 'Philip E Jones', 'Edward M. Kelahan', 'Nina Lisandrello', 'Bernadette Lords', 'Robert Myers', 'Robert Nardi', 'Karen Nazarov', 'Tyler Noble', 'Loukas Papas', 'Martin Pfefferkorn', 'Alexandra Tejeda Rieloff', 'Marilyn Salisbury', 'Kristen Schiano', 'Aaron Scotti', 'Richard Shankman', 'Sybelle Silverphoenix', 'Christopher Stadulis', 'Stream']",['James Gray'],['Wojciech Kilar'],['James Gray']
2011,"['Chiara Mastroianni', 'Danielle Darrieux', 'Catherine Deneuve', 'Simon Abkarian', 'Gabrielle Lopes Benites', 'François Jerosme', 'Tilly Mandelbrot', 'Sophie Arthuys', 'Arié Elmaleh', 'Mathias Mlekuz', 'Sean Penn']","['Vincent Paronnaud', 'Marjane Satrapi']",['Olivier Bernet'],"['Vincent Paronnaud', 'Marjane Satrapi']"
2014,"['Baki Davrak', 'Tuncel Kurtiz', 'Hanna Schygulla', 'Patrycia Ziolkowska', 'Nursel Köse', 'Yelda Reynaud', 'Nurgül Yeşilçay']",['Fatih Akin'],[],['Fatih Akin']
663,"['Tobin Bell', 'Scott Patterson', 'Costas Mandylor', 'Betsy Russell', 'Lyriq Bent', 'Louis Ferreira', 'Athena Karkanis', 'Simon Reynolds', 'Mike Realba', 'Marty Adams', 'Sarain Boylan', 'Billy Otis', 'Niamh Wilson', 'Julian Richings', 'Joanne Boland', 'Donnie Wahlberg', 'Shawnee Smith', 'Angus Macfadyen', 'Dina Meyer', 'James Van Patten', 'Emmanuelle Vaugier']",['Darren Lynn Bousman'],['Charlie Clouser'],"['Patrick Melton', 'Marcus Dunstan']"
2015,"['Jeon Do-yeon', 'Song Kang-ho', 'Park Myung-shin', 'Cho Youg-jin', 'Kim Young-jae']",['Lee Chang-dong'],['Christian Basso'],[]
2013,"['Mathieu Amalric', 'Emmanuelle Seigner', 'Marie-Josée Croze', 'Anne Consigny', 'Patrick Chesnais', 'Niels Arestrup', 'Olatz López Garmendia', 'Jean-Pierre Cassel', 'Marina Hands', 'Max von Sydow', 'Isaach De Bankolé', 'Emma de Caunes', 'Jean-Philippe Écoffey', 'Gérard Watkins', 'Nicolas Le Riche', 'Théo Sampaio', 'Fiorella Campanella', 'Talina Boyaci', 'Anne Alvaro', 'Françoise Lebrun', 'Zinedine Soualem', 'Laure de Clermont-Tonnerre', 'Agathe de La Fontaine']",['Julian Schnabel'],['Paul Cantelon'],['Ronald Harwood']
1620,"['Timothy Olyphant', 'Dougray Scott', 'Olga Kurylenko', 'Robert Knepper', 'Ulrich Thomsen', 'Henry Ian Cusick', 'Michael Offei', 'Christian Erickson', 'Eriq Ebouaney', 'Joe Sheridan', 'James Faulkner']",['Xavier Gens'],['Geoff Zanelli'],['Skip Woods']
2268,"['Dakota Blue Richards', 'Nicole Kidman', 'Daniel Craig', 'Sam Elliott', 'Eva Green', 'Freddie Highmore', 'Ian McKellen', 'Ben Walker', 'Ian McShane', 'Kristin Scott Thomas', 'Kathy Bates', 'Jim Carter', 'Tom Courtenay', 'Christopher Lee', 'Simon McBurney', 'Jack Shepherd', 'Magda Szubanski', 'Derek Jacobi', 'Clare Higgins', 'Charlie Rowe', 'Steven Loton', 'Michael Antoniou', 'Mark Mottram', 'Hattie Morahan', 'Jason Watkins', 'Sam Hoare', 'Brian Nickels', 'Thomas Arnold', 'Helen Soraya']",['Chris Weitz'],['Alexandre Desplat'],['Chris Weitz']
6537,"['Belén Rueda', 'Fernando Cayo', 'Roger Príncep', 'Mabel Rivera', 'Montserrat Carulla', 'Andrés Gertrúdix', 'Édgar Vivar', 'Óscar Casas', 'Geraldine Chaplin', 'Carmen López']",['Juan Antonio Bayona'],['Fernando Velázquez'],['Sergio G. Sánchez']
440,"['Steven Pasquale', 'Reiko Aylesworth', 'John Ortiz', 'Ariel Gade', 'Sam Trammell', 'Kristen Hager', 'Robert Joy', 'David Paetkau', 'Tom Woodruff Jr.', 'Ian Whyte', 'Chelah Horsdal', 'Meshach Peters', 'Matt Ward', 'Gina Holden', 'Kurt Max Runte', 'Liam James', 'Ty Olsson', 'Johnny Lewis', 'Catherine Lough Haggquist', 'Rekha Sharma', 'Victoria Bidewell', 'Michal Suchánek', 'David Hornsby', 'Chris William Martin', 'James Chutter', 'Françoise Yip', 'Juan Riedinger', 'Tim Perez', 'Dalias Blake', 'Rainbow Francks', 'Tim Henry', 'Tom McBeath', 'Anthony Harrison', 'Lloyd Berry', 'Ryan Robbins', 'Curtis Caravaggio', 'Glen Brkich', 'Adrian Hough', 'Jay-Lyn Green', 'Lili Wexu']","['Colin Strause', 'Greg Strause']",['Brian Tyler'],['Shane Salerno']
1488,"['Hurichabilike', 'Dawa', 'Geliban', 'Yidexinnaribu', 'Badema', 'Wurima', 'Dugema', 'Jinlaowu', 'Buhebilike', 'Sarengaowa']",['Ning Hao'],['Wuhe'],['Ning Hao']
2312,"['Jason Statham', 'John Rhys-Davies', 'Ray Liotta', 'Leelee Sobieski', 'Burt Reynolds', 'Ron Perlman', 'Brian J. White', 'Kristanna Loken', 'Matthew Lillard', 'Claire Forlani', 'Mike Dopud', 'Tania Saulnier', 'Gabrielle Rose', 'Terence Kelly', 'Carrie Fleming', 'Eva Padberg', 'Will Sanderson', 'Jacqueline Ann Steuart', 'Travis MacDonald']",['Uwe Boll'],[],"['Jason Rappaport', 'Doug Taylor', 'Dan Stroncak']"
4034,"['Jean-Paul Belmondo', 'Françoise Dorléac', 'Jean Servais', 'Simone Renant', 'Adolfo Celi', 'Roger Dumas', 'Daniel Ceccaldi', 'Ubiracy De Oliveira', 'Milton Ribeiro', 'Lucien Raimbourg']",['Philippe de Broca'],['Georges Delerue'],[]
1479,"['Peter Greene', 'Alice Levitt', 'Megan Owen', 'Jennifer MacDonald', 'Molly Castelloe', 'Robert Albert', 'J. Dixon Byrne']",['Lodge Kerrigan'],['Hahn Rowe'],['Lodge Kerrigan']
2282,"['Sandrine Bonnaire', 'Evelyne Ker', 'Maurice Pialat', 'Dominique Besnehard', 'Anne-Sophie Maillé', 'Pierre-Loup Rajot', 'Maïté Maillé', 'Christophe Odent', 'Jacques Fieschi', 'Cyr Boitard', 'Cyril Collard']",['Maurice Pialat'],[],"['Maurice Pialat', 'Arlette Langmann']"
33166,"['Sylvester Stallone', 'Robert Redford', 'Gene Hackman', 'Camilla Sparv', 'Karl Michael Vogler', 'Jim McMullan', 'Kathleen Crowley', 'Dabney Coleman']",['Michael Ritchie'],[],[]
383,"['Doug Cooeyate', 'Tim Streeter', 'Sam Downey', 'Nyla McCarthy', 'Ray Monge', 'Robert Lee Pitchlynn']",['Gus Van Sant'],"['Peter Dammann', 'Karen Kitchen', 'Creighton Lindsay']",['Gus Van Sant']
1266,"['Keanu Reeves', 'Forest Whitaker', 'Chris Evans', 'Hugh Laurie', 'Martha Higareda', 'Cedric the Entertainer', 'Naomie Harris', 'Common', 'Angela Sun', 'Cle Shaheed Sloan', 'Jayceon Terrell Taylor', 'Michael Monks', 'Jay Mohr', 'Terry Crews', 'Game', 'Kate Clarke', 'John Corbett', 'Amaury Nolasco', 'Noel Gugliemi', 'Michael Monks', 'Clifton Powell', 'Daryl Gates', 'Kenneth Choi', 'Wally Rudolph', 'Garret Sato', 'Kerry Wong', 'Aaron McPherson', 'Paul Anthony Barreras', 'Yonda Davis', 'Siobhan Parisi', 'Emilio Rivera', 'Michael D. Roberts', 'Kami Jones', 'Jernard Burks', 'Kevin Benton', 'Amy Dudgeon', 'Genesis Codina', 'Michaela Pereira', 'Jaime FitzSimons', 'Joanne Chew', 'Kel Ann Hsieh', 'Patrick Gallagher', 'Kirstin Pierce', 'Carlos Amezcua', 'David Ayer', 'Candice A. Buenrostro', 'Daniel Van Dyke', 'Masen Faison']",['David Ayer'],['Graeme Revell'],"['Kurt Wimmer', 'Jamie Moss', 'James Ellroy']"
1729,"['Jackie Chan', 'Jet Li', 'Michael Angarano', 'Liu Yifei', 'Li Bingbing', 'Collin Chou', 'Morgan Benoit', 'Thomas McDonell', 'Jack Posobiec', 'Juana Collignon', 'Zhi Ma Gui', 'Shen Shou He', 'Bin Jiang', 'Shaohua Yang', 'Yu Yuan Zeng']",['Rob Minkoff'],['David Buckley'],[]
1810,"['Marlon Brando', 'Jean Peters', 'Anthony Quinn', 'Joseph Wiseman', 'Arnold Moss', 'Alan Reed', 'Margo', 'Harold Gordon', 'Lou Gilbert', 'Frank Silvera', 'Joseph Granby', 'Fay Roope', 'Frank De Kova']",['Elia Kazan'],"['Alex North', 'Alfred Newman']",['John Steinbeck']
2454,"['Ben Barnes', 'William Moseley', 'Anna Popplewell', 'Skandar Keynes', 'Georgie Henley', 'Sergio Castellitto', 'Alicia Borrachero', 'Peter Dinklage', 'Warwick Davis', 'Vincent Grass', 'Pierfrancesco Favino', 'Damián Alcázar', 'Simón Andreu', 'Predrag Bjelac', 'Shane Rangi', 'Cornell John', 'Liam Neeson', 'Ken Stott', 'Tilda Swinton', 'Eddie Izzard', 'Klára Issová']",['Andrew Adamson'],['Harry Gregson-Williams'],"['Andrew Adamson', 'Christopher Markus', 'Stephen McFeely']"
4857,"['Alain Delon', 'Charles Bronson', 'Olga Georges-Picot', 'Brigitte Fossey', 'Bernard Fresson', 'Marianna Falk', 'Ellen Bahl', 'Jean-Claude Ballard', 'Jean-Paul Tribout', 'Raoul Guylad', 'Catherine Sola']",['Jean Herman'],['François de Roubaix'],"['Sébastien Japrisot', 'Jean Herman']"
8645,"['Mark Wahlberg', 'Zooey Deschanel', 'John Leguizamo', 'Spencer Breslin', 'Betty Buckley', 'Ashlyn Sanchez', 'Robert Bailey Jr.', 'Frank Collison', 'Jeremy Strong', 'Alan Ruck', 'Victoria Clark', 'M. Night Shyamalan', 'Alison Folland', 'Kristen Connolly', 'Cornell Womack', 'Roberto Lombardi', 'Brian Anthony Wilson', ""Kerry O'Malley"", 'Traci Law', 'William James Kelly', 'Art Lyle', 'Mara Hobel']",['M. Night Shyamalan'],['James Newton Howard'],['M. Night Shyamalan']
31658,"['James Garner', 'Jason Robards', 'Robert Ryan', 'Albert Salmi', 'Charles Aidman', 'Steve Ihnat', 'Michael Tolan', 'William Windom', 'Lonny Chapman', 'Larry Gates', 'William Schallert', 'Monte Markham', 'Jon Voight']",['John Sturges'],['Jerry Goldsmith'],[]
428,"['Martina Gedeck', 'Robert Seeliger', 'Svea Lohde', 'Lucas Kotaranin', 'Nicole Marischka', 'Gábor Altorjay', 'Michael Benthin', 'Peter Davor']",['Stefan Krohmer'],[],['Daniel Nocke']
2002,"['Asia Argento', ""Fu'ad Aït Aattou"", 'Roxane Mesquida', 'Claude Sarraute', 'Yolande Moreau', 'Michael Lonsdale', 'Anne Parillaud', 'Amira Casar', 'Lio', 'Caroline Ducey', 'Jean-Philippe Tesse', 'Sarah Pratt', 'Léa Seydoux', 'Isabelle Renauld', 'Jean-Claude Binoche', 'Frédéric Botton', 'Nicholas Hawtrey', 'Thomas Hardy']",['Catherine Breillat'],[],['Catherine Breillat']
1735,"['Brendan Fraser', 'Jet Li', 'John Hannah', 'Maria Bello', 'Luke Ford', 'Michelle Yeoh', 'Isabella Leong', 'Anthony Wong', 'Russell Wong', 'Liam Cunningham', 'David Calder', 'Jessey Meng', 'Tian Liang', 'Albert Kwan', 'Wu Jing']",['Rob Cohen'],[],"['Miles Millar', 'Alfred Gough']"
2012,"['Elizabeth Fehr', 'Jacobo Klassen', 'Maria Pankratz', 'Miriam Toews', 'Cornelio Wall', 'Peter Wall']",['Carlos Reygadas'],[],['Carlos Reygadas']
3,"['Matti Pellonpää', 'Kati Outinen', 'Sakari Kuosmanen', 'Esko Nikkari', 'Kylli Köngäs', 'Pekka Laiho', 'Jukka-Pekka Palo']",['Aki Kaurismäki'],[],['Aki Kaurismäki']
3097,"['J. J. Feild', 'Caroline Dhavernas', 'Jordi Mollà', 'Steven Mackintosh', 'Raymond J. Barry', 'Scot Williams', 'Drew Mulligan', 'Yorick van Wageningen', 'Jack Wouterse', 'Naím Thomas', 'Nilo Mur', 'Valentina Cervi', 'Tom Bower', 'Michèle Bernier', 'Barbara Tarbuck', 'Enrique Alcides', 'Shaun Phillips', 'Kevin Tighe', 'Guillermo Ayesa', 'Joan Codina', 'Xavier Aliguer', 'Iván Andrade', 'Lauren Hadley', 'Joshua Light', 'Adam Williams', 'Vincent Bonnet', 'Sally-Jo Jenkins', 'Manu Fullola', 'Oriol Vila', 'Winston Evans', 'Francine Morgan', 'Thomas Bodmer', 'Joan-Francesc Ainaud', 'Phillippe Boekstal', 'Edmon Roch', 'Amelia White', 'Clare Boland', 'Marlene Griffiths', 'Roger Nott', 'Deborah Harry', 'Josep de Font', 'Ivan Labanda', 'Roger Padilla', 'Joan Pastor', 'Aimar Pérez', 'Phil Rowlands', 'Marti Santiago', 'Pablo Derqui', 'Albert López-Murtra', 'Ivan Massagué', 'Bruno Pichot', 'Coast Alexander Ryen', 'Tanya Moodie', 'Paul Rockenbrod', 'Isabella Rossellini', 'Francesco Salvi', 'Dávid Spáh', 'Nigel Terry', 'Alec Von Bargen', 'Leslie Woodhall', 'Ana Torrent', 'Molly Ringwald', 'Francesco Guzzo', 'Keram Malicki-Sánchez', 'Ricard Sales', 'Albert Kitzl', 'Franka Potente', 'Ornella Muti']",['Peter Greenaway'],"['Borut Krzisnik', 'Eduardo Polonio']",[]
4701,"['Dirk Bogarde', 'Dorothy Tutin', 'Paul Guers', 'Marie Versini', 'Ian Bannen', 'Cecil Parker', 'Stephen Murray', 'Athene Seyler', 'Alfie Bass', 'Sacha Pitoëff', 'Christopher Lee', 'Donald Pleasence', 'Leo McKern', 'Eric Pohlmann', 'Duncan Lamont', 'Rosalie Crutchley', 'Freda Jackson', 'Yves Brainville', 'Alan Tilvern', 'Ernest Clark ']",['Ralph Thomas'],['Richard Addinsell'],[]
111759,"['Douglas Fairbanks', 'Mary Astor', 'Donald Crisp', 'Jack McDonald', 'Warner Oland', 'Stella De Lanti', 'Jean Hersholt']",['Donald Crisp'],[],[]
8966,"['Kristen Stewart', 'Robert Pattinson', 'Billy Burke', 'Taylor Lautner', 'Peter Facinelli', 'Ashley Greene', 'Jackson Rathbone', 'Elizabeth Reaser', 'Kellan Lutz', 'Nikki Reed', 'Anna Kendrick', 'Sarah Clarke', 'Gil Birmingham', 'Rachelle Lefevre', 'Cam Gigandet', 'Edi Gathegi', 'Michael Welch', 'Christian Serratos', 'Justin Chon', 'Tyson Houseman', 'Matt Bushell', 'Gregory Tyree Boyce', 'Ned Bellamy', 'José Zúñiga', 'Ayanna Berkshire', 'Stephenie Meyer']",['Catherine Hardwicke'],[],['Melissa Rosenberg']
2574,"['Jeanne Moreau', 'Alain Cuny', 'José Luis de Villalonga', 'Jean-Marc Bory', 'Judith Magre', 'Gaston Modot', 'Michèle Girardon', 'Claude Mansard', 'Georgette Lobre', 'Patricia Maurin', 'Lucienne Hamon', 'Pierre Frag', 'Gib Grossac', 'Jean-Claude Brialy']",['Louis Malle'],['Johannes Brahms'],['Louise de Vilmorin']
1964,"['Jürgen Vogel', 'Daniel Brühl', 'Sabine Timoteo', 'Peter Kurth', 'Oktay Özdemir', 'Michael Wittenborn', 'Steffen Groth', 'Jan Ole Gerster', 'Jens Münchow']",['Sebastian Schipper'],[],[]
5816,"['Alex van Warmerdam', 'Ariane Schluter', 'Jaap Spijkers', 'Mark Rietman', 'Thekla Reuten', 'Kees Prins', 'Pierre Bokma', 'Lyne Renee', 'Waldemar Kobus', 'Fedja van Huêt', 'Joop Admiraal', 'Jakop Ahlbom', 'Martine Berghuijs', ""René van 't Hof"", 'Togo Igawa', 'Marc van Warmerdam', 'Porgy Franssen']",['Alex van Warmerdam'],[],['Alex van Warmerdam']
2694,"['Nan Yu', 'Bater', ""Sen'ge"", 'Zhaya']","[""Wang Quan'an""]",[],"[""Wang Quan'an"", 'Lu Wei']"
2253,"['Tom Cruise', 'Carice van Houten', 'Kenneth Branagh', 'Bill Nighy', 'Terence Stamp', 'Tom Wilkinson', 'Eddie Izzard', 'David Bamber', 'Thomas Kretschmann', 'David Schofield', 'Kevin McNally', 'Christian Berkel', 'Kenneth Cranham', 'Tom Hollander', 'Jamie Parker', 'Danny Webb', 'Bernard Hill', 'Ian McNeice', 'Chris Larkin', 'Matthew Burton', 'Gerhard Haase-Hindenberg', 'Matthias Freihof', 'Halina Reijn', 'Manfred-Anton Algrang', 'Werner Daehn', 'Matthias Schweighöfer', 'Andy Gätjen', 'Christopher Karl Hemeyer', 'Philipp von Schulthess', 'Karl Alexander Seidel', 'Justus Kammerer', 'Frank Christian Marx', 'Florian Panzner', 'Tim Williams', 'Julian Morris']",['Bryan Singer'],['John Ottman'],"['Christopher McQuarrie', 'Nathan Alexander']"
6936,"['Greg Timmermans', 'Laura Verlinden', 'Marijke Pinoy', 'Pol Goossen', 'Titus De Voogdt', 'Maarten Claeyssens', 'Tania Van der Sanden', 'Cesar De Sutter', 'Gilles De Schrijver', 'Bavo Smets', 'Ron Cornet', 'Katrien Pierlet']",['Nic Balthazar'],['Praga Khan'],['Nic Balthazar']
4148,"['Leonardo DiCaprio', 'Kate Winslet', 'Michael Shannon', 'Kathryn Hahn', 'David Harbour', 'Kathy Bates', 'Ty Simpkins', 'Ryan Simpkins', 'Richard Easton', 'Dylan Baker', 'Zoe Kazan', 'Max Casella', 'Jay O. Sanders', 'Kristen Connolly', 'John Behlmann', 'Max Baker', 'Keith Reddin', 'Dylan Clark Marshall', 'Marin Ireland']",['Sam Mendes'],[],['Justin Haythe']
53519,"['Harold Lloyd', 'Roy Brooks', 'Mildred Davis', 'Wallace Howe']",['Hal Roach'],[],[]
317,"['Mirjana Karanović', 'Luna Mijovic', 'Leon Lučev', 'Kenan Catic', 'Jasna Beri', 'Dejan Aćimović', 'Bogdan Diklić', 'Ermin Bravo', 'Semka Sokolović-Bertok', 'Emir Hadžihafizbegović']",['Jasmila Zbanic'],['Enes Zlatar'],"['Jasmila Zbanic', 'Barbara Albert']"
1961,"['Bruce Campbell', 'Grace Thorsen', 'Ted Raimi', 'Adam Boyd', 'Mike Estes', 'Janelle Farber', 'Dani Kelly']",['Bruce Campbell'],[],['Mark Verheiden']
434,"['David Kross', 'Jenny Elvers', 'Erhan Emre', 'Oktay Özdemir', 'Kida Khodr Ramadan', 'Arnel Taci', 'Kai Michael Müller', 'Hans Löw', 'Jan Henrik Stahlberg', 'Sinan Akdeniz', 'Ali-Kemal Akyaz', 'Peter Bucksch', 'Hassan Chahrour', 'Roland Florstedt', 'Stephan Grossmann', 'Rebecca Hessing', 'Bernhard Howe', 'Franziska Jünger', 'Eva Löbau', 'Stefan Konarske', 'Fabian Krüger', 'Georg Friedrich']",['Detlev Buck'],['Bert Wrede'],"['Zoran Drvenkar', 'Gregor Tressnow']"
1387,"['Merrill Gruver', 'Michael Edwards', 'Melissa Brown', 'Rob LaBelle', 'Cynthia Schneider', 'Todd Haynes']",['Todd Haynes'],[],['Todd Haynes']
2080,"['Hugh Jackman', 'Liev Schreiber', 'Danny Huston', 'Lynn Collins', 'Ryan Reynolds', 'Will.i.am', 'Taylor Kitsch', 'Kevin Durand', 'Dominic Monaghan', 'Daniel Henney', 'Tim Pocock', 'Julia Blake', 'Max Cullen', 'Troye Sivan', 'Michael James Olsen', ""Peter O'Brien"", 'Aaron Jeffery', 'Alice Parkinson', 'Philip A. Patterson', 'Anthony Gee', 'Adelaide Clemens', 'Karl Beattie', ""Tom O'Sullivan"", 'Myles Pollard', 'Stephen Anderton', 'Chris Sadrinna', 'Septimus Caton', 'Matthew Dale', 'Nathin Butler', 'Peter Barry', 'David Ritchie', 'Asher Keddie', 'Socratis Otto', 'Stephen Leeder', 'James D. Dever', 'Martin Obuga', 'Rita Affua Connell', 'John Shrimpton', 'Henry Browne', 'Tahyna Tozzi', 'Daniel Negreanu', 'Alexandra Davies', 'Don Battee', 'Evan Sturrock', 'Rob Flanagan', 'Hakeem Kae-Kazim', 'Alison Araya', 'Eric Breker', 'Eileen Bui', 'Adrian G. Griffiths', 'Bryon Chief-Moon', 'Mike Dopud', 'Beatrice Ilg', 'Kanako Takegishi', 'Panou', 'Johnson Phan', 'Elizabeth Thai', 'Jade Tang', 'Joelle Tang', 'Scott Adkins', 'Warwick Young', 'Dennis Kreusler', 'Patrick Stewart']",['Gavin Hood'],[],['David Benioff']
42738,"['Burt Lancaster', 'Alain Delon', 'Paul Scofield', 'John Colicos', 'Gayle Hunnicutt', 'J. D. Cannon', 'Jack Colvin', 'James Sikking', 'Burke Byrnes', 'William Smithers', 'Robert Emhardt', 'Morgan Farley', 'George Mikell', 'Sandor Elès', 'Celeste Yarnall', 'Howard Morton', 'Shmuel Rodensky', 'Vladek Sheybal', 'Mel Stewart', 'Joanne Linville', 'Mary Maude', 'Frederick Jaeger']",['Michael Winner'],['Jerry Fielding'],"['David W. Rintels', 'Gerald Wilson']"
534,"['Christian Bale', 'Sam Worthington', 'Anton Yelchin', 'Moon Bloodgood', 'Bryce Dallas Howard', 'Helena Bonham Carter', 'Common', 'Roland Kickinger', 'Michael Ironside', 'Jane Alexander', 'Chris Browning', 'Chris Ashworth', 'Jadagrace', 'David Midthunder', 'Arnold Schwarzenegger']",['McG'],['Danny Elfman'],[]
761,"['Louis de Funès', 'Coluche', 'Claude Gensac', 'Ann Zacharias', 'Julien Guiomar', 'Georges Chamarat', 'Fernand Guiot', 'Raymond Bussières', 'Vittorio Caprioli', 'Jean Martin', 'Gérard Boucaron', 'Antoine Marin', 'Yves Afonso', 'Philippe Bouvard', 'Marcel Dalio']",['Claude Zidi'],['Vladimir Cosma'],"['Claude Zidi', 'Michel Fabre']"
3478,"['Helmut Berger', 'Romy Schneider', 'Trevor Howard', 'Silvana Mangano', 'Gert Fröbe', 'Helmut Griem', 'Izabella Telezynska', 'Umberto Orsini', 'John Moulder-Brown', 'Marc Porel', 'Sonia Petrovna', 'Folker Bohnet', 'Heinz Moog', 'Nora Ricci', 'Mark Burns', 'Maurizio Bonuglia', 'Adriana Asti', 'Gérard Herter', 'Henning Schlüter', 'Gernot Möhner']",['Luchino Visconti'],[],"['Luchino Visconti', ""Suso Cecchi d'Amico"", 'Enrico Medioli']"
2861,"['Béatrice Romand', 'André Dussollier', 'Féodor Atkine', 'Arielle Dombasle', 'Sophie Renoir', 'Pascal Greggory', 'Huguette Faget', 'Thamila Mezbah', 'Hervé Duhamel', 'Virginie Thévenet', 'Denise Bailly', 'Vincent Gauthier', 'Anne Mercier', 'Catherine Rethi']",['Éric Rohmer'],"['Ronan Girre', 'Simon des Innocents']",[]
5060,"['Harry H. Corbett', 'Kenneth Williams', 'Jim Dale', 'Charles Hawtrey', 'Fenella Fielding', 'Joan Sims', 'Angela Douglas', 'Bernard Bresslaw', 'Peter Butterworth', 'Jon Pertwee', 'Michael Ward', 'Tom Clegg', 'Billy Cornelius', 'Norman Mitchell', 'Frank Thornton', 'Frank Forsyth', 'Marianne Stone']",['Gerald Thomas'],['Eric Rogers'],['Talbot Rothwell']
4734,"['Jacques Dutronc', 'Alexandra London', 'Bernard Le Coq', 'Gérard Séty', 'Corinne Bourdon', 'Elsa Zylberstein', 'Leslie Azzoulai', 'Jacques Vidal']",['Maurice Pialat'],[],[]
2973,"['Yuliya Solntseva', 'Igor Ilyinsky', 'Nikolai Tsereteli', 'Nikolai Tsereteli', 'Nikolai Batalov', 'Vera Orlova', 'Valentina Kuindzhi', 'Pavel Pol', 'Konstantin Eggert', 'Yuri Zavadsky', 'Aleksandra Peregonets', 'Iosif Tolchanov', 'N. Tretyakova']",['Yakov Protazanov'],[],"['Aleksei Fajko', 'Fyodor Otsep']"
836,"['Átila Iório', 'Maria Ribeiro', 'Orlando Macedo', 'Joffre Soares', 'Gilvan Lima', 'Genivaldo Lima']",['Nelson Pereira dos Santos'],['Leonardo Alencar'],['Nelson Pereira dos Santos']
7445,"['Tobey Maguire', 'Jake Gyllenhaal', 'Natalie Portman', 'Sam Shepard', 'Mare Winningham', 'Bailee Madison', 'Taylor Geare', 'Patrick John Flueger', 'Clifton Collins Jr', 'Carey Mulligan', 'Omid Abtahi', 'Navid Negahban', 'Ethan Suplee', 'Arron Shiver', 'Ray Prewitt', 'Jenny Wade', 'Jason E. Hill', 'James D. Dever', 'Luce Rains', 'Enayat Delawary', 'Rick La Monda', 'Kevin Wiggins', 'Yousuf Azami', 'Carrie Fleming']",['Jim Sheridan'],['Thomas Newman'],['David Benioff']
1284,"['Santiago Segura', 'Gabino Diego', 'Tony Leblanc', 'José Luis Moreno', 'Inés Sastre', 'Arturo Valls', 'Juanito Navarro', 'Eloi Yebra', 'Rosanna Walls', 'Carolina Bona', 'Paloma Cela', 'José María Rubio', 'José Antonio Calvo', 'Ignacio Charrabe', 'Luis Montes', 'Yola Berrocal', 'Ángela Castilla', 'Pilar Ortega', 'Neus Asensi', 'Javier Cámara', 'El Gran Wyoming', 'Pablo Carbonell', 'Alexis Valdés', 'Andreu Buenafuente', 'José Mota', 'José Luis López Vázquez', 'Cañita Brava']",['Santiago Segura'],['Roque Baños'],['Santiago Segura']
